filename,text_type,avg_coherence,variance,num_sentence_pairs,top_5_highest,top_5_lowest
K13_5_processed,original,0.4654,0.0450,64,"(Die  Produkt -Vision wird in sogenannte Story Card... | Der erste Schritt des Scrum -Prozesses   ist das A...) = 0.855; (Ein weiterer wichtiger Punkt des Scrum -Projekts i... | Die  Produkt -Vision wird in sogenannte Story Card...) = 0.847; (Das ist das Scrum -Prinzip in der Theorie, in der ... | Bei dem Erstellen von Prod uct  Backlogs gibt es n...) = 0.837; (Der zweite Schritt ist  das Erstellen den Sprint B... | Daraus entwickelt das  Projektteam den Sprint Back...) = 0.800; (Ist alles in Ordnung , beginnt man  wieder mit dem... | Der fünfte und letzte Schritt ist das Besprechen d...) = 0.791","(Man dreht sozusagen extra Runden , anstatt den kür... | Der nächste Punkt , um den Unterschied darzustelle...) = 0.095; (Das führt zu einer Erhöhung der Gesamtkosten im we... | Man dreht sozusagen extra Runden , anstatt den kür...) = 0.108; (Außerdem beschafft er die Ressourcen und fungiert ... | Er hilft dem Team bei Problemstellungen und sorgt ...) = 0.115; (Er ist in der Rolle des Moderators und des Unterst... | Außerdem beschafft er die Ressourcen und fungiert ...) = 0.133; (Das führt zu  Missverständnissen der Anforderungen... | Gerade die Minderung der Qualität steht im Konflik...) = 0.138"
WP2_2_processed,original,0.1553,0.0071,15,"(Für die Auswertung wurde das optische Modell Fraun... | Die Messkonzentration betrug 5–7 % (42–44 PIDS), d...) = 0.375; (Das Gerät wurde mit einem FTIR-Spektrometer Nicole... | Die Aufzeichnung des FTIR-Spektrums erfolgte alle ...) = 0.297; (Hierfür wurden je 5 g Probe als feines, trockenes ... | Weiterführende Analysen der Flockungsmittel wurden...) = 0.237; (Die thermogravimetrischen Analysen erfolgten mit e... | Das Gerät wurde mit einem FTIR-Spektrometer Nicole...) = 0.215; (Etwa 10 mg Probe wurden in einen 150-µL-Aluminiumo... | Der pH-Wert einer wässrigen Lösung (0,44 g L−1) wu...) = 0.168","(Die Messkonzentration betrug 5–7 % (42–44 PIDS), d... | Jede Probe wurde zehnmal in deionisiertem Wasser g...) = 0.094; (Jede Probe wurde zehnmal in deionisiertem Wasser g... | Der Mittelwert aller Messungen wurde zur Beurteilu...) = 0.095; (Für die Bestimmung der Basizität wurde ein Titrato... | Als Titrant wurde eine 0,01 M NaOH-Lösung in 0,1-m...) = 0.097; (Der pH-Wert einer wässrigen Lösung (0,44 g L−1) wu... | Für die Bestimmung der Basizität wurde ein Titrato...) = 0.098; (Die chemische Zusammensetzung des erhaltenen Kupfe... | Hierfür wurden je 5 g Probe als feines, trockenes ...) = 0.099"
K11_4_processed,original,0.3957,0.0436,10,(Der Wert eines KI -Modelles ergibt sich zunächst e... | Um diese zu erzielen  benötigen die Trainer einer ...) = 0.731; (Die entscheidende Voraussetzung für den erfolgreic... | So wurden die theoretischen  Grundlagen von KI-Anw...) = 0.669; (Im Energiesektor ist die Datenlage aufgrund der No... | Aggregierte Daten der  Strombörse sind bereits im ...) = 0.633; (Darüber hinaus ist  jedes KI -Modell in seiner Per... | Im Energiesektor ist die Datenlage aufgrund der No...) = 0.485; (Die Erweiterung der  Datenerfassung ist wichtig we... | Viele KI -Anwendungen im Energiebereich trainieren...) = 0.364,(Die für die  erneuerbare Erzeugung so relevanten W... | Kommerziell direkt nutzbare Zugänge wie  beispiels...) = 0.126; (Kommerziell direkt nutzbare Zugänge wie  beispiels... | Die Erweiterung der  Datenerfassung ist wichtig we...) = 0.148; (So wurden die theoretischen  Grundlagen von KI-Anw... | Der Wert eines KI -Modelles ergibt sich zunächst e...) = 0.254; (Aggregierte Daten der  Strombörse sind bereits im ... | Die für die  erneuerbare Erzeugung so relevanten W...) = 0.266; (Um diese zu erzielen  benötigen die Trainer einer ... | Darüber hinaus ist  jedes KI -Modell in seiner Per...) = 0.281
K11_3_processed,original,0.2924,0.0293,33,"(Der  entscheidende Unterschied zur klassischen  Pr... | Maschinelles Lernen ist  unterteilt in drei Bereic...) = 0.681; (Über eine solche Software ist es auch möglich  wei... | Dabei ist die  Vision ein Haushalt,  bei dem alle ...) = 0.634; (Allgemein  formuliert besteht eine KI -Methode dar... | Der  entscheidende Unterschied zur klassischen  Pr...) = 0.548; (Ein Smart Meter, oder intelligenter Stromzähler is... | Ein  Großteil seiner möglichen Versatilität erhält...) = 0.539; (Die im Energiesektor relevanteste KI -Technik  bes... | Allgemein  formuliert besteht eine KI -Methode dar...) = 0.533","(Durch die Ausweitung des Marktes hätten viele Mens... | Aktuell kommen die meisten Verbrauch er mit einem ...) = 0.104; (Dabei wird ein  einzelner Nutzer einer Solaranlage... | Über den schneller steigende n Strombedarf vormitt...) = 0.106; (Dabei wären die kleinsten  Organisationseinheiten ... | Diese  würden dann über einen Peer -to-peer  Energ...) = 0.115; (Diese  würden dann über einen Peer -to-peer  Energ... | Durch die Ausweitung des Marktes hätten viele Mens...) = 0.117; (Die Form der Kurve gleich hier nicht der aus Kalif... | Es ist klar ersichtlich,  was die Unsicherheit der...) = 0.121"
WP5_3,original,0.1668,0.0077,14,"([41] Dies mutet im Fall von Liotards Selbstporträt... | 4) befremdlich an,[42] ist Liotard doch gerade für...) = 0.407; ([44] Auf zurückhaltende Weise indes wird diese Dis... | [45] Für Marie-Suzanne Giroust-Roslins Selbstportr...) = 0.292; ([45] Für Marie-Suzanne Giroust-Roslins Selbstportr... | 5) hat Marianne Koos unlängst dargelegt, wie gesch...) = 0.263; (4) befremdlich an,[42] ist Liotard doch gerade für... | Dennoch ist es auf blauem Papier ausgeführt, ebens...) = 0.177; (Wie sehr das Blau auch für La Tour eine Rolle spie... | Mit ihrem sanften Lächeln kommentiert Giroust-Rosl...) = 0.146","(Dennoch ist es auf blauem Papier ausgeführt, ebens... | [43] Die Wahl dieses Trägermaterials ließe sich am...) = 0.100; (Dies geschieht auch dadurch, dass sie sich in ihre... | Wie sehr das Blau auch für La Tour eine Rolle spie...) = 0.102; (Denn zunächst veränderte Giroust-Roslin das Vorbil... | [46] Hingegen weist das blaue Papier ihrer Kopie e...) = 0.104; ([43] Die Wahl dieses Trägermaterials ließe sich am... | Auffallend ist auf dem Selbstporträt mit langem Ba...) = 0.107; (Auffallend ist auf dem Selbstporträt mit langem Ba... | [44] Auf zurückhaltende Weise indes wird diese Dis...) = 0.113"
K08_3_processed,original,0.3731,0.0414,30,"(Durch die Digitalisierung stehen Unternehmen unter... | Megatrends sind Trends welche schon jetzt großen E...) = 0.791; (Um das erreicht werden kann müssen Unternehmen ihr... | Ein wichtiger Bestandteil dieser IT-Infrastruktur ...) = 0.718; (Nun gibt es Kategorisierungen für Geschäftsmodelle... | Die Diversität an Geschäftsmodellen der Industrie ...) = 0.701; (Es gibt viele unterschiedliche Deﬁnitionen dafür, ... | Diese Deﬁnitionen enthalten oft folgende Punkte: W...) = 0.680; (Dadurch ist es möglich besser mit den Beschleunigu... | Es gibt auch Geschäftsmodelle die sich nur auf die...) = 0.598","(Einer der ersten Deﬁnitionen war folgende: Ein Ges... | Dies beinhaltet auch Beschreibungen von unterschie...) = 0.095; (Diesen Trend der verkürzten Lebensdauer kann man a... | Sie verdrängen das Geschäftsmodell der Videotheken...) = 0.095; (Diese Deﬁnitionen enthalten oft folgende Punkte: W... | Einer der ersten Deﬁnitionen war folgende: Ein Ges...) = 0.095; (Durch die Aufhebung der Abgrenzungen unterschiedli... | Ein Exempel dafür ist wieder Facebook, welches Wha...) = 0.101; (Die durchschnittliche Lebensdauer betrug dort 1958... | Nach den S & P500 bis 2020 gelisteten Unternehmen ...) = 0.135"
K04_1,original,0.5788,0.0124,6,"(Viele zahlreiche 
Unternehmen, insbesondere aus de... | In 
Anwendungen wie Google Maps oder auch in Sprac...) = 0.703; (Die KI gewinnt immer mehr an Bedeutung , sowohl in... | Für Unternehmen stellt die KI als Technologie ein ...) = 0.681; (Neue Fortschritte und 
Technologien verändern stän... | Der globale Markt für KI -basierte 
Dienstleistung...) = 0.636; (In 
Anwendungen wie Google Maps oder auch in Sprac... | Die KI gewinnt immer mehr an Bedeutung , sowohl in...) = 0.561; (Der globale Markt für KI -basierte 
Dienstleistung... | Viele zahlreiche 
Unternehmen, insbesondere aus de...) = 0.516","(Die heutige Weltwirtschaft wandelt sich im rasante... | Neue Fortschritte und 
Technologien verändern stän...) = 0.377; (Der globale Markt für KI -basierte 
Dienstleistung... | Viele zahlreiche 
Unternehmen, insbesondere aus de...) = 0.516; (In 
Anwendungen wie Google Maps oder auch in Sprac... | Die KI gewinnt immer mehr an Bedeutung , sowohl in...) = 0.561; (Neue Fortschritte und 
Technologien verändern stän... | Der globale Markt für KI -basierte 
Dienstleistung...) = 0.636; (Die KI gewinnt immer mehr an Bedeutung , sowohl in... | Für Unternehmen stellt die KI als Technologie ein ...) = 0.681"
K11_1,original,0.2956,0.0299,20,"(Auf dieser Grundlage werden verschiedene Use Cases... | Anschließend werden konkrete KI -
Anwendungen kate...) = 0.782; (In vielerlei Hinsicht ähnelt der 
Strommarkt der B... | In diesem Netzwerk muss dabei 
konstant eine Ziels...) = 0.644; (Zu diesem Zweck wird der 
Energiesektor zunächst i... | Anknüpfend werden einige  konkrete  Probleme in de...) = 0.514; (Die vorliegende Arbeit beschäftigt sich mit den Au... | Zu diesem Zweck wird der 
Energiesektor zunächst i...) = 0.376; (Um die Stromproduktion ökonomisch möglichst effizi... | In vielerlei Hinsicht ähnelt der 
Strommarkt der B...) = 0.360","(Diese selbstregulierenden Elemente werden durch ei... | So gib t es 
einerseits die Möglichkeit von Warent...) = 0.119; (Die letzte Institution mit diesem Ziel ist die 
Re... | Dabei w erden die Kosten für 
abgerufene Regelener...) = 0.125; (So wird versucht, ein ausgeglichenes Stromnetz für... | Die letzte Institution mit diesem Ziel ist die 
Re...) = 0.131; (Im 
Intraday Handel kann dann Strom in einem Zeith... | So wird versucht, ein ausgeglichenes Stromnetz für...) = 0.138; (Auch ist deswegen ein konstantes Monitoring des Ne... | Diese selbstregulierenden Elemente werden durch ei...) = 0.139"
WP3_3_processed,original,0.2388,0.0220,78,"(Hier knüpft das Stop-X-Programm des Komitees Ligam... | Auf Basis wissenschaftlicher Daten wurde ein Präve...) = 0.638; (Hierbei soll neben klinischen Basiskriterien zur G... | Zur Untersuchung der Gelenkfunktion wird empfohlen...) = 0.636; (Dabei werden die 5 Präventionsansätze „Aufklärung,... | Es wird empfohlen, die Übungen zu den Ansätzen 2 b...) = 0.595; (Die erhobenen Daten können muskuläre Ungleichgewic... | Dazu dienen die Parameter der Verzögerungszeit (Td...) = 0.585; (Hierbei muss insbesondere auf das individuelle Lei... | Während der Vergleich zu den Mitspielern (bzw. Spi...) = 0.582","(Dennoch objektiviert er nur den Bewegungsumfang.... | Die Testdurchführung kann nicht in einer objektive...) = 0.093; (Referenzwerte zu Mitspielern fehlen meist.... | Gleichzeitig bildet keiner der zuvor aufgeführten ...) = 0.093; (konzentrische oder exzentrische Kraft, getestet.... | Präoperative Muskelschwächen gelten bereits als Pr...) = 0.093; (Diese kann jedoch eine mögliche Ursache für Asymme... | Referenzwerte zu Mitspielern fehlen meist....) = 0.093; (Dazu gehören insbesondere Defizit-orientierte Trai... | Eine solche Evaluation bedarf mehrerer konsekutive...) = 0.093"
K01_2_processed,original,0.4812,0.0068,4,(Hierfür findet ein schrittweises Verfahren  Anwend... | Im Anschluss wird  der aktuelle Digitalisierungsgr...) = 0.560; (Die Arbeit gliedert sich in vier Kapitel.... | Hierfür findet ein schrittweises Verfahren  Anwend...) = 0.557; (Im Anschluss wird  der aktuelle Digitalisierungsgr... | Im  Zuge der Untersuchung der Wahrnehmung werden s...) = 0.444; (Im  Zuge der Untersuchung der Wahrnehmung werden s... | Die Arbeit schließt mit einer  Zusammenfassung und...) = 0.364,(Im  Zuge der Untersuchung der Wahrnehmung werden s... | Die Arbeit schließt mit einer  Zusammenfassung und...) = 0.364; (Im Anschluss wird  der aktuelle Digitalisierungsgr... | Im  Zuge der Untersuchung der Wahrnehmung werden s...) = 0.444; (Die Arbeit gliedert sich in vier Kapitel.... | Hierfür findet ein schrittweises Verfahren  Anwend...) = 0.557; (Hierfür findet ein schrittweises Verfahren  Anwend... | Im Anschluss wird  der aktuelle Digitalisierungsgr...) = 0.560
WP3_1,original,0.2471,0.0156,23,"(In einem Bericht der Gesellschaft für Arthroskopie... | Der nachfolgende Beitrag soll den aktuellen Forsch...) = 0.525; (Simon Ernst, der 23-jährige Mittelmann des VFL Gum... | „Für Simon tut uns das sehr leid....) = 0.436; (Um einen Leistungseinbruch durch Verletzungen und ... | Es gilt, konditionelle Merkmale zu verbessern, um ...) = 0.392; (Athleten im Handballsport sind immer höheren Belas... | Um einen Leistungseinbruch durch Verletzungen und ...) = 0.390; (Doch was bedeutet möglichst schnell wieder zurückk... | Eine detaillierte Kenntnis über die funktionelle S...) = 0.388","(„Für Simon tut uns das sehr leid.... | Das ist für ihn unheimlich bitter....) = 0.105; (Das ist für ihn unheimlich bitter.... | Wir drücken ihm und Gummersbach die Daumen, dass e...) = 0.107; (Eine detaillierte Kenntnis über die funktionelle S... | Dabei ist der oft chirurgisch wiederhergestellte Z...) = 0.111; (2800 primären vorderen Kreuzband-Operationen inner... | Obwohl das Knie im Handballsport das am häufigsten...) = 0.123; (Dabei ist der oft chirurgisch wiederhergestellte Z... | 2800 primären vorderen Kreuzband-Operationen inner...) = 0.125"
WP3_4,original,0.2624,0.0217,15,"(Somit sollten sowohl auf dem Weg zu einem erfolgre... | Zusammenhänge zwischen psychologischen Faktoren un...) = 0.547; (Während psychologische Komponenten in der Sportver... | Es besteht die Annahme, dass Verletzungen und Leis...) = 0.542; (Dieses beruht auf empirischen Untersuchungen zu ps... | Wie Kleinert in seinem Beitrag herausstellt, kamen...) = 0.460; (Obwohl in der Literatur bereits auf unterschiedlic... | Da defizitär verarbeitete Stress-Situationen mit e...) = 0.374; (Es besteht die Annahme, dass Verletzungen und Leis... | Handballer sind oft enormen Stress-Situationen aus...) = 0.328","(Zusammenhänge zwischen psychologischen Faktoren un... | Denn wie die Übersichtsarbeit von Ardern, Taylor, ...) = 0.102; (Wettkampfdichte, Trainererwartungen, medialer Druc... | Selbstwirksamkeitsüberzeugung, Kontrollüberzeugung...) = 0.107; (Denn wie die Übersichtsarbeit von Ardern, Taylor, ... | Obwohl viele Sportler nach einer Operation eine gu...) = 0.125; (Handballer sind oft enormen Stress-Situationen aus... | Wettkampfdichte, Trainererwartungen, medialer Druc...) = 0.132; (Eine ausgewogene Balance zwischen Erholung und Bea... | Ungenügende Erholung kann sowohl zu psychischen, a...) = 0.177"
K11_2,original,0.3313,0.0422,13,"(Darüber hinaus sorgt die Ablösung der großen Kraft... | Alle diese großen Trends im 
Energiebereich benöti...) = 0.701; (Dabei müssen 
mehrere große Veränderungen  gleichz... | Zunächst einmal muss möglichst viel fossiler Energ...) = 0.674; (Dies wird das Stromnetz bedeutend mehr 
belasten a... | Zusätzlich müssen unsere Energiequellen auf erneue...) = 0.613; (Zur Vermeidung von globaler Erwärmung und Einhaltu... | Dabei müssen 
mehrere große Veränderungen  gleichz...) = 0.402; (Die aufkommende 
Lösung für dieses Problem kann nu... | Darüber hinaus sorgt die Ablösung der großen Kraft...) = 0.337","(Dieser  Preisverfall vieler erneuerbaren Energien ... | Zwar haben Wasserkraftwerke den großen Vorteil, Gr...) = 0.104; (Ein Großteil des erzeugten und verbrauchten Strome... | Dies ist ein Modell, bei dem der Verbrauch als ein...) = 0.111; (Zwar haben Wasserkraftwerke den großen Vorteil, Gr... | Dabei ist Problem, dass diese erneuerbaren Energie...) = 0.114; (Dies ist ein Modell, bei dem der Verbrauch als ein... | Zur Vermeidung von globaler Erwärmung und Einhaltu...) = 0.122; (Rein ökonomisch betrachtet 
sind dabei die beiden ... | Dieser  Preisverfall vieler erneuerbaren Energien ...) = 0.207"
WP3_5_processed,original,0.3162,0.0316,13,"(Zusammenfassend lässt sich sagen, dass der Kenntni... | Neben bereits erfolgten Untersuchungen zu Verletzu...) = 0.750; (Dementsprechend wären künftige Untersuchungen auch... | Weiterhin sollte untersucht werden, ob und inwiewe...) = 0.601; (Aufgrund unterschiedlicher Belastungen und leistun... | Dementsprechend wären künftige Untersuchungen auch...) = 0.384; (Gleichzeitig muss eine Prüfung vorhandener Tests b... | Die Etablierung einer möglichst großen handballspe...) = 0.351; (Der Überblick über die Literatur zeigt deutlich, d... | Obwohl es zahlreiche Studien zum Knie und zu Kniev...) = 0.332","(Freizeitsport, Angriffsspieler vs.... | Abwehrspieler) zu identifizieren....) = 0.093; (Abwehrspieler) zu identifizieren.... | Der tatsächliche handballspezifische Ist-Zustand d...) = 0.098; (Die Etablierung einer möglichst großen handballspe... | Freizeitsport, Angriffsspieler vs....) = 0.187; (Obwohl es zahlreiche Studien zum Knie und zu Kniev... | Der Hauptanteil der verfügbaren Untersuchungen bas...) = 0.221; (Aus der Bearbeitung dieser Fragestellungen könnten... | Gleichzeitig muss eine Prüfung vorhandener Tests b...) = 0.230"
K01_1_processed,original,0.1939,0.0002,2,"(Zwischen Wahrnehmung, Realität und dem Messbaren e... | Bei dem Themengebiet der Digitalisierung  hat jede...) = 0.208; (Bei dem Themengebiet der Digitalisierung  hat jede... | Diese Arbeit stellt  mithilfe von Bewertungen zu m...) = 0.180","(Bei dem Themengebiet der Digitalisierung  hat jede... | Diese Arbeit stellt  mithilfe von Bewertungen zu m...) = 0.180; (Zwischen Wahrnehmung, Realität und dem Messbaren e... | Bei dem Themengebiet der Digitalisierung  hat jede...) = 0.208"
